token,pos
तपासली,VERB
मारायचे,NOUN
तिच्यावरील,NOUN
बळावला,PP
आपसांत,NOUN
कारणांसाठी,PP
बोलायची,NOUN
रोजच्या,PP
त्रासाला,PP
कंटाळून,NOUN
संपवण्याचा,NOUN
सिंहचलमजवळील,NOUN
पेट्रोल,NOUN
पंपावर,PP
आजीसोबत,NOUN
खेळादरम्यान,NOUN
कनक,NOUN
महालक्ष्मीचे,NOUN
खुर्चीला,PP
डोळ्यावर,PP
पट्टीही,NOUN
खेळाचा,NOUN
सांगितल्यानं,NOUN
सासूनंही,NOUN
ठरवल्याप्रमाणं,NOUN
भासवण्याचा,NOUN
प्रयत्नही,NOUN
आगीच्या,PP
चटक्यांमुळं,NOUN
महालक्ष्मी,NOUN
वेदनेने,PP
जोरात,NOUN
ओरडू,NOUN
सासूच्या,PP
ओरडण्याचा,NOUN
टीव्ही,NOUN
वेळानं,NOUN
जोरा,NOUN
हाका,NOUN
मारू,NOUN
सासुला,PP
वाचवा,NOUN
जळत,NOUN
ललिताचं,NOUN
पोलिसांनाही,NOUN
जाचाला,PP
छळाला,PP
उचलल्यांचं,NOUN
जंयती,NOUN
पतीने,PP
तक्रारीवरून,NOUN
ललिताला,PP
अतिसंवेदनशीलतेमुळं,NOUN
घटनेबाबत,NOUN
विशाखापट्टणमचे,NOUN
जोस्युला,PP
रिती,NOUN
प्रथा,NOUN
पातळीनंतर,NOUN
सहनशीलतेपलिकडे,PP
धाकात,NOUN
लेखणं,NOUN
यामुळं,NOUN
दुखावली,VERB
परिणामांना,NOUN
व्यक्तीमत्त्वाची,NOUN
Type,NOUN
B,PART
C,PART
प्रतिक्रियाशील,NOUN
स्वतःबद्दलच,NOUN
भावनांना,NOUN
महत्व,NOUN
उतार,NOUN
असमर्थ,NOUN
ठरतात,VERB
कृतींचा,NOUN
मुंग्यांसोबत,NOUN
बाळाची,NOUN
घे,PART
विवाहितेनं,NOUN
आत्महत्या8,NOUN
इंग्लंडहून,NOUN
उच्चशिक्षित,NOUN
दांपत्याला,PP
गंडा,NOUN
घालणाऱ्या,NOUN
विधानसभेचा,NOUN
निकालानंतर,NOUN
विद्यमान,NOUN
राखतात,VERB
मारतात,VERB
अनुभवाने,PP
नवखे,NOUN
बाळकडू,NOUN
घरातूनच,NOUN
मिळालंय,NOUN
खेळाला,PP
नुसती,NOUN
पसंतीच,NOUN
नशीबही,NOUN
अजमावलं,NOUN
वळले,VERB
नववीनंतर,NOUN
शिक्षणच,NOUN
सबा,NOUN
करीम,NOUN
क्रिकेटमधून,NOUN
निवृत्ती,NOUN
2001,NUM
राम,NOUN
क्रिक्रेटसंबंधी,NOUN
प्रतिभावान,NOUN
क्रिकेटपटूंना,NOUN
मिळावं,NOUN
दृष्टीनं,NOUN
यांच्यासमोर,NOUN
ठेवले,VERB
लालूजींनी,NOUN
ऐकलं,NOUN
प्रस्तावांना,NOUN
गप्पांदरम्यान,NOUN
मुलाची,NOUN
तेजस्वीची,NOUN
धाकटा,NOUN
त्याच्याकडेही,NOUN
पाटणामध्ये,PP
कँप,NOUN
कँपसाठी,PP
मुलांची,NOUN
जणांमध्ये,PP
यादवही,NOUN
तेजस्वीच्या,PP
आवडीकडे,PP
गांभीर्यानं,NOUN
तेजस्वीकडे,PP
राजकारणाकडेच,NOUN
परतावं,NOUN
लालूंनी,NOUN
बॅटनं,NOUN
खेळलेलं,NOUN
भेटीबद्दल,NOUN
शाळकरी,NOUN
मुलगाच,NOUN
क्रिकेटबद्दलचा,NOUN
सेन्स,NOUN
तेजस्वीशी,NOUN
क्रिकेटबद्दल,NOUN
मारल्या,NOUN
शिकवण्याबद्दल,NOUN
वीरेंद्र,NOUN
सेहवागसारखी,NOUN
बॅटिंग,NOUN
पाटण्यात,NOUN
शिकवायला,PP
अरुंद,NOUN
गल्लीत,NOUN
ट्रेनिंग,NOUN
नेट,NOUN
लावलं,NOUN
मुलामध्ये,PP
खेळाची,NOUN
बॉलिंगसाठी,PP
तंत्र,NOUN
सांगायचो,NOUN
शिकायचा,NOUN
त्याच्यात,NOUN
तेजस्वीमध्ये,PP
क्रिकेटपटूंसोबत,NOUN
मिक्स,NOUN
गर्दी,NOUN
मुख्यमंत्र्यांचा,NOUN
2003,NUM
स्टेडिअममध्ये,PP
प्रॅक्टिसला,PP
एक्सपोजर,NOUN
तेजस्वीला,PP
प्लेअर,NOUN
दाखवण्यासाठी,PP
उतावीळपणा,NOUN
डेअरडेव्हिल्समध्ये,PP
तेजस्वींची,NOUN
प्रसादांसोबत,NOUN
संध्याकाळची,NOUN
विपिन,NOUN
पाटण्यातल्या,NOUN
स्टेट,NOUN
गेस्ट,NOUN
हाऊसमध्ये,PP
जुने,PP
हसताहेत,NOUN
पत्रकारासोबत,NOUN
पोहोचतो,NOUN
व्हीडिओमध्ये,PP
लालूंचा,NOUN
आमच्यासोबत,NOUN
यादवांचा,NOUN
ऐकल्यानंतर,NOUN
मोबाईलवर,PP
सर,PART
लालूजींना,NOUN
आठवल्या,NOUN
लालूजींचं,NOUN
ऐकूनच,NOUN
बनण्याच्या,PP
रूम,NOUN
सर्व्हिसचं,NOUN
1700,NUM
नोकरीत,NOUN
विपिनशी,NOUN
लालूजींसाठी,PP
दाबले,VERB
लालूजी,NOUN
विपिनवा,NOUN
हाथ,NOUN
पैर,NOUN
दबाओ,NOUN
कुमारांनीच,NOUN
रुपयांमध्येच,NOUN
भागवायचो,NOUN
लालूजींचा,NOUN
दरवाजा,NOUN
गरीबांसाठी,PP
बॉलिंग,NOUN
करायचो,NOUN
तेजप्रताप,NOUN
ओळखतात,VERB
ओळखत,NOUN
आठवणींनी,NOUN
भावूक,NOUN
त्यांच्यासारखी,NOUN
तक्रारही,NOUN
यादवांमध्ये,PP
शोधण्याचा,NOUN
निराशेलाच,NOUN
यादवांसारखं,NOUN
शोधणं,NOUN
आरजेडीचे,NOUN
शिवानंद,NOUN
तिवारी,NOUN
वडिलांशी,NOUN
न्याय्य,NOUN
वडिलांबरोबर,NOUN
रामानंद,NOUN
म्हणेन,NOUN
पायाच्या,PP
धुळीसमानही,NOUN
माझ्याहून,NOUN
मुलांचं,NOUN
तेजस्वीचं,NOUN
जडणघडण,NOUN
लालूंच्या,PP
तेजस्वींना,NOUN
भेटणं,NOUN
आरजेडीमध्ये,PP
सद्यस्थितीत,NOUN
रामकृपाल,NOUN
अभिमन्यु,NOUN
सदनात,NOUN
राहीले,VERB
राबडी,NOUN
2004,NUM
रहाण्यासाठी,PP
यांच्याबाबत,NOUN
अर्धवट,NOUN
परिपक्व,NOUN
भावासारखे,NOUN
जगलो,NOUN
पिच्चर,NOUN
रेस्टॉरंट,NOUN
ट्रिप,NOUN
आमच्यातील,NOUN
कायमचा,NOUN
त्यांच,NOUN
क्रिकेटवर,PP
बरच,NOUN
घेरून,NOUN
निष्ठावान,NOUN
पाटलीपुत्र,NOUN
लोकसभेच,NOUN
आरजेडीकडून,NOUN
मीसा,NOUN
भारती,NOUN
वडिलांसाठी,PP
तिकीटाची,NOUN
सन्मानाची,NOUN
राबडीदेवी,NOUN
लढवण्यासाठी,PP
इच्छुक,NOUN
आरजेडीसाठी,PP
कुटुंबीयांसाठी,PP
नसावी,NOUN
घेण्यामागे,NOUN
करण्यापलीकडे,PP
ज्याठिकाणी,NOUN
त्याठिकाणी,NOUN
आमंत्रण,NOUN
बहिणीच्या,PP
पाठवण्याचा,NOUN
यांच,NOUN
वळवण्याचा,NOUN
सर्वकाही,NOUN
कुटुंबीयांशी,NOUN
आठवतात,VERB
बोलताच,NOUN
इंटरव्हू,NOUN
बेडरूममध्ये,PP
पलंगाच्या,PP
भिंतीवर,PP
टांगण्यात,NOUN
लावलाय,NOUN
पुढेही,NOUN
राहणार,NOUN
राघोपूरमधून,NOUN
नीतीश,NOUN
बनलेले,VERB
उलटली,VERB
हातमिळवणी,NOUN
महिन्यातच,NOUN
उपमुख्यमंत्रिपदाची,NOUN
खुर्ची,NOUN
सोडावी,NOUN
विरोधीपक्षनेते,NOUN
वाटचालीत,NOUN
भ्रष्टाचाराचे,NOUN
आयआरसीटीसी,NOUN
घोटाळ्यात,NOUN
जामीन,NOUN
पाटण्यातील,NOUN
जमीनीचं,NOUN
मॉल,NOUN
हॉटेल,NOUN
कॉन्ट्रॅक्ट,NOUN
त्याबदल्यात,NOUN
महागडा,NOUN
प्लॉट,NOUN
सीबीआयच्या,PP
पहिल्यांना,NOUN
आरजेडी,NOUN
नेत्याच्या,PP
किंमतीत,NOUN
नीतीन,NOUN
भाजपवर,PP
फसवण्याचा,NOUN
षडयंत्र,NOUN
रचणारा,NOUN
आरजेडीसोबतची,NOUN
मुलाखती,NOUN
आंतरजातीय,NOUN
वडिलांच्या,PP
मनाप्रमाणे,NOUN
सांगतील,NOUN
रेचल,NOUN
गोडिनो,NOUN
प्रेमविवाह,NOUN
मुलायम,NOUN
अखिलेश,NOUN
वडिलांपेक्षा,NOUN
समजदार,NOUN
हिंमतवान,NOUN
सावलीतून,NOUN
प्रवक्ते,NOUN
घनश्याम,NOUN
त्याचप्रकारचे,NOUN
21व्या,NOUN
शतकातील,NOUN
पाहिली,VERB
चेहरे,NOUN
एरॉन,NOUN
काळानुरूप,NOUN
लॅपटॉप,NOUN
एक्स्प्रेस,NOUN
वे,PART
इंग्रजीच्या,PP
स्पार्क,NOUN
दाखवतील,NOUN
दबंग,NOUN
रामा,NOUN
वीणा,NOUN
चेतन,NOUN
रघुवंश,NOUN
येण्याला,PP
वाटपाकडे,PP
व्यूहरचना,NOUN
डीपी,NOUN
निसटलेलं,NOUN
नेतृत्वाला,PP
कोणीच,NOUN
गेल्यावर्षी,NOUN
समर्थकांना,NOUN
नाकारल्यानंतर,NOUN
मोहीम,NOUN
उघडली,VERB
आरजेडीचं,NOUN
प्रेमकुमार,NOUN
मणि,NOUN
आपत्यांपैकी,NOUN
राहुल,NOUN
गांधींपेक्षा,NOUN
प्रियांका,NOUN
समजूद्दार,NOUN
सोनिया,NOUN
पडतील,NOUN
भितीने,PP
बूजून,NOUN
यांच्याबाबतीत,NOUN
राज्यसभेच्या,PP
चळवळींमधून,NOUN
बिहारने,PP
राजकारणाला,PP
दिली1,NOUN
चिराग,NOUN
पासवानांचा,NOUN
नितिश,NOUN
कुमारांवर,PP
निशाणा,NOUN
खांद्यावरची,NOUN
बंदूक,NOUN
कोणाची,NOUN
काटकर,NOUN
अल्पेश,NOUN
करकरेRole,NOUN
करकरे,NOUN
प्रबोधनकार,NOUN
देवळांचा,NOUN
देवळे,NOUN
पुस्तकामुळे,NOUN
वादाला,PP
झालीय,NOUN
सेवानिवृत्तीच्या,PP
कर्मचाऱ्यानं,NOUN
फेकत,NOUN
पुस्तकाला,PP
हातही,NOUN
लावणार,NOUN
कस्तुरबा,NOUN
घटनेचा,NOUN
फुटलंय,NOUN
नवनिर्माण,NOUN
सेनाही,NOUN
आमचे,NOUN
जाब,NOUN
विचारतील,NOUN
संदीप,NOUN
कक्ष,NOUN
सेवानिवृत्तीचा,NOUN
त्यापूर्वी,NOUN
सेवानिवृत्तीवेळी,NOUN
भेटवस्तू,NOUN
आंबेडकरी,NOUN
विचारांचे,NOUN
युनियनमध्येही,NOUN
समाजप्रबोधनपर,NOUN
दिनकरराव,NOUN
जवळकर,NOUN
दुश्मन,NOUN
जवळकरांची,NOUN
रुग्णालयाच्या,PP
अधिसेविका,NOUN
माया,NOUN
गिरी,NOUN
बोलावण्यात,NOUN
परिचारिका,NOUN
श्रीजा,NOUN
सावंत,NOUN
बुरांबे,NOUN
देण्याबाबत,NOUN
प्रकाराचा,NOUN
परिचारिकेनं,NOUN
बोलावून,NOUN
आवाजात,NOUN
व्हीडिओतून,NOUN
ऐकू,NOUN
विचारताच,NOUN
तेवढ्यात,NOUN
अडवत,NOUN
गिफ्ट,NOUN
देताय,NOUN
धर्माबद्दल,NOUN
वस्तू,NOUN
धर्माकडून,NOUN
सेंडऑफ,NOUN
घेऊही,NOUN
माफीही,NOUN
प्रबोधनकारांची,NOUN
माझेच,NOUN
आपलीच,NOUN
तथ्य,NOUN
घटनेसंदर्भात,NOUN
आरोपासंदर्भात,NOUN
कार्यक्रमावर,PP
जुलैला,PP
विचारण्याचा,NOUN
टाकण्यात,NOUN
दशकं,NOUN
कर्मचाऱ्यांच्या,PP
उठवला,PP
त्यांच्याबाबतच,NOUN
घडल्यानं,NOUN
प्रकारानंतर,NOUN
आठवड्यातच,NOUN
प्रशासनाकडे,PP
अधीक्षकांनी,NOUN
अधिकाऱ्याचा,NOUN
अभिप्राय,NOUN
पोलिसात,NOUN
झटकल्याचा,NOUN
प्रकरणाबाबत,NOUN
भायखळ्यातील,NOUN
आग्रीपाडा,NOUN
एनसी,NOUN
यांनीही,NOUN
निलंबनाची,NOUN
मनसेनं,NOUN
प्रशासनाची,NOUN
पदाधिकाऱ्यांनी,NOUN
पदाधिकारी,NOUN
सांडव,NOUN
व्हीडिओबद्दल,NOUN
करणाऱ्यांवर,PP
भेटलो,NOUN
बृहन्मुंबई,NOUN
महानगरपालिका,NOUN
एससी,NOUN
एसटी,NOUN
व्हिजेएनटी,NOUN
एसबीसी,NOUN
ओबीसी,NOUN
एम्प्लॉईज,NOUN
असोसिएशननं,NOUN
आयुक्तांना,NOUN
अभिव्यक्ती,NOUN
गळचेपी,NOUN
कर्मचाऱ्याशी,NOUN
परिचारिक,NOUN
कर्मचाऱ्यांवर,PP
संघटनेचे,NOUN
बापरेकर,NOUN
ठाकरेकृत,NOUN
नवमतवादी,NOUN
माला,PP
पुस्तकातून,NOUN
प्रबोधनकारांनी,NOUN
धर्मचिकित्सा,NOUN
लिखाणाचाच,NOUN
गाभा,NOUN
अंधश्रद्धांचे,NOUN
टीकाकार,NOUN
वाङमय,NOUN
खंड,NOUN
पुस्तकाचा,NOUN
कार्याचे,NOUN
बहुजनवादी,NOUN
हिंदुत्व,NOUN
गणपतीची,NOUN
मूर्तीच,NOUN
फोडून,NOUN
टाकण्याची,NOUN
शेंडी,NOUN
जानव्याचं,NOUN
हिंदुत्व20,NOUN
इ,PART
भागातले,VERB
क्षेत्रफळाच्या,PP
तिसरे,NOUN
लोकसंख्येच्या,PP
विकसनशिल,NOUN
राज्यांपैकी,NOUN
राज्याची,NOUN
गोवा,NOUN
दादरा,NOUN
केंद्रशासित,NOUN
प्रदेशांशी,NOUN
जोडलेली,VERB
पश्चिमेला,PP
अरबी,NOUN
७२०,NUM
कि,PART
११,NUM
उपराजधानी,NOUN
मध्ययुगीन,NOUN
सातवाहन,NOUN
राजवंश,NOUN
राष्ट्रकूट,NOUN
चालुक्य,NOUN
मुघल,NOUN
मराठ्यांच्या,PP
साम्राज्याचा,NOUN
१,NUM
१८,NUM
८०९,NUM
चौरस,NOUN
मैल,NOUN
३,NUM
०७,NUM
७१३,NUM
राज्यांना,NOUN
समुद्र,NOUN
जगद्गुरू,NOUN
ज्ञानेश्र्वर,PP
मुक्ताई,NOUN
संतांचा,NOUN
लाभला,PP
राज्यास,NOUN
भूमी,NOUN
असेदेखील,NOUN
म्हणले,VERB
पंढरपूर,NOUN
आराध्य,NOUN
दैवत,NOUN
येथूनच,NOUN
गाजविणारे,NOUN
महाराष्ट्रातले,VERB
साम्राज्याविरुद्ध,NOUN
हिंदवी,NOUN
स्वराज्याची,NOUN
जिजाऊ,NOUN
माताचे,NOUN
सिंदखेड,NOUN
आणित्यांचे,NOUN
सासा,NOUN
जेथे,NOUN
शिवनेरी,NOUN
रज्याला,PP
खुप,NOUN
शेगाव,NOUN
गजानन,NOUN
संस्थान,NOUN
स्वच्छतेसाठी,PP
तेथील,NOUN
सुविधांसाठी,PP
प्रेक्षणीय,NOUN
स्थळ,NOUN
पर्यकांचे,NOUN
निसर्ग,NOUN
लाभलेला,PP
मुख्यतः,NOUN
कपास,NOUN
ज्वारी,NOUN
गहू,NOUN
सोयाबीन,NOUN
हरभरा,NOUN
यासारखे,NOUN
पिकांचा,NOUN
ऋग्वेदामध्ये,PP
संबोधले,VERB
अशोकाच्या,PP
राष्ट्रिक,NOUN
चिनी,NOUN
प्रवाशी,NOUN
ह्युएन,NOUN
त्सांग,NOUN
प्रवाशांच्या,PP
नोंदींवरून,NOUN
प्राकृत,NOUN
भाषेतील,NOUN
महाराष्ट्री,NOUN
शब्दावरून,NOUN
असण्याची,NOUN
काहींच्या,PP
होय,NOUN
शब्दाचा,NOUN
मर,PART
रट्टा,NOUN
लावतात,VERB
महाकांतार,NOUN
दंडकारण्य,NOUN
अपभ्रंश,NOUN
चक्रधर,NOUN
महन्त्,NOUN
म्हणूनी,NOUN
बोलिजे,NOUN
विषयाचा,NOUN
पहा,NOUN
स्थळांचा,NOUN
पर्वत,NOUN
ग्रंथामध्ये,PP
आढळतो,NOUN
साधनातून,NOUN
शतकापासून,NOUN
महाराष्ट्राबद्दल,NOUN
विभागाचा,NOUN
कालखंडानुसार,NOUN
जनपद,NOUN
मगध,NOUN
मौर्य,NOUN
वाकाटक,NOUN
राष्ट्रकुट,NOUN
देवगिरीचे,NOUN
अल्लाउद्दीन,NOUN
खिलजी,NOUN
मुहम्मद,NOUN
बिन,NOUN
तुघलक,NOUN
पोर्तुगीज,NOUN
विजापूर,NOUN
मराठा,NOUN
हैदराबादचा,NOUN
निजाम,NOUN
इंग्लिश,NOUN
राज्यकर्त्यांनी,NOUN
कालखंडांत,NOUN
व्यापले,VERB
भाषेच्या,PP
वापराच्या,PP
कालखंडाबद्दल,NOUN
दंडकारण्याचा,NOUN
महाराष्ट्रावर,PP
कालखंडात,NOUN
शालिवाहन,NOUN
साम्राज्याच्या,PP
विघटनानंतर,NOUN
पू,PART
२३०,NUM
२२५,NUM
सातवाहनांच्या,PP
रूपांतरीत,NOUN
सातवाहनांची,NOUN
राजभाषा,NOUN
७८,NUM
राज्यकर्ता,NOUN
गौतमीपुत्र,NOUN
सातकर्णी,NOUN
शातकारणी,NOUN
शक,PART
पंचांग,NOUN
रूढ,NOUN
देवगिरीच्या,PP
यादवांनी,NOUN
१३व्या,NOUN
शतकात,NOUN
प्रथमच,NOUN
इस्लामी,NOUN
सत्तेखाली,VERB
दिल्लीचे,NOUN
दख्खनचे,NOUN
काबीज,NOUN
१३४७,NUM
तुघलकांच्या,PP
पडावानंतर,NOUN
विजापूरच्या,PP
बहामनी,NOUN
सुलतानांनी,NOUN
१५०,NUM
१७व्या,NOUN
शतकाच्या,PP
सुरुवातीस,NOUN
साम्राज्याची,NOUN
मुहूर्तमेढ,NOUN
रोवली,VERB
महाराजांनी,NOUN
साम्राज्य,NOUN
शिवाजीराजे,NOUN
मराठ्यांनी,NOUN
१६७४,NUM
राज्याभिषेकानंतर,NOUN
महाराजांच्या,PP
शिवाजीराजांचे,NOUN
राजे,NOUN
भोसल्यांना,NOUN
मोगल,NOUN
बादशहा,NOUN
औरंगझेब,NOUN
सूत्रे,NOUN
छ्त्रपतींचे,NOUN
पेशव्यांच्या,PP
नाममात्र,NOUN
राज्यकर्ते,NOUN
मोगलांना,NOUN
हरवून,NOUN
पेशवे,NOUN
उदयास,NOUN
बाळाजी,NOUN
विश्वनाथ,NOUN
बाजीराव,NOUN
वाढवले,VERB
भारताच्याही,NOUN
सीमेपार,NOUN
१७६१,NUM
पानिपतच्या,PP
लढाईत,NOUN
सेनानी,NOUN
अहमदशाह,NOUN
अब्दालीने,PP
पेशव्यांचा,NOUN
पर्यायाने,PP
पराभवानंतर,NOUN
एकसंधता,NOUN
पेशव्यांकडे,PP
महाराष्ट्राबाहेरचे,NOUN
सरदारांनी,NOUN
आपापल्यात,NOUN
ब्रिटिश,NOUN
ईस्ट,NOUN
बस्तान,NOUN
बसवल्यावर,PP
मराठे,NOUN
१७७७,NUM
१८१८च्या,PP
युद्धे,NOUN
१८१९,NUM
ब्रिटिशांनी,NOUN
पेशव्यांना,NOUN
पदच्युत,NOUN
मराठ्यांचे,NOUN
ब्रिटिशांच्या,PP
राज्याचा,NOUN
प्रेसिडेन्सीमध्ये,PP
कराची,NOUN
दख्खन,NOUN
समाविष्ट,NOUN
ब्रिटिशांचे,NOUN
मानून,NOUN
आपापले,VERB
सांभाळीत,NOUN
मराठवाडा,NOUN
निजामाच्या,PP
प्रभुत्वाखाली,VERB
नागरी,NOUN
सोयी,NOUN
आणल्या,NOUN
पक्षपाती,NOUN
निर्णयांमुळे,NOUN
पारतंत्र्याच्या,PP
जाणीवेमुळे,NOUN
भारतीयांमध्ये,PP
ब्रिटिशांविरुद्ध,NOUN
उभारला,PP
स्वातंत्र्यलढ्याचे,NOUN
विषयावरील,NOUN
१९४७,NUM
मिळाल्यावर,PP
प्रांत,NOUN
राज्यांची,NOUN
पुनर्रचना,NOUN
प्रक्रियेत,NOUN
विचाराचे,NOUN
मुंबईसह,NOUN
निर्मितीस,NOUN
पावित्र्याच्या,PP
जनतेने,PP
प्रखर,NOUN
१०५,NUM
व्यक्तींनी,NOUN
प्राणाचे,NOUN
बलिदान,NOUN
अत्रे,NOUN
शाहीर,NOUN
साबळे,NOUN
डांगे,NOUN
प्रभृतींनी,NOUN
अत्र्यांनी,NOUN
आग्रही,NOUN
१९६०ला,PP
भौगोलिक,NOUN
विदर्भ,NOUN
रचना,NOUN
१९६०,NUM
चळवळीने,PP
भागांस,NOUN
बेळगांव,NOUN
आसपासचा,NOUN
गुजरातेतील,NOUN
डांगी,NOUN
बोली,VERB
बोलणारा,NOUN
बेळगांवासह,NOUN
८६५,NUM
गावे,NOUN
उपखंडाच्या,PP
दिशेलाआहे,NOUN
प्राकृतिकदृष्ट्या,NOUN
एकसारखी,NOUN
homogeneous,NOUN
पठारी,NOUN
पठारांना,NOUN
दख्खनचा,NOUN
नद्यांनी,NOUN
व्यापलेला,PP
पश्चिमेस,NOUN
समुद्राला,PP
सह्याद्री,NOUN
पर्वतरांगा,NOUN
घाट,NOUN
२१३४,NUM
पर्वतरांगांमधून,NOUN
गोदावरी,NOUN
नर्मदा,NOUN
कृष्णेसह,NOUN
उगम,NOUN
पर्वतरांगाच्या,PP
भागास,NOUN
५०,NUM
८०,NUM
उत्तरेस,NOUN
सातपुडा,NOUN
पूर्वेस,NOUN
भामरागड,NOUN
चिरोळी,NOUN
गायखुरी,NOUN
बेसाल्ट,NOUN
मृदा,NOUN
लागवडीसाठी,PP
उपयुक्त,NOUN
राज्यांप्रमाणेच,NOUN
राज्यपाल,NOUN
राष्ट्रपती,NOUN
सल्ल्याने,PP
राज्यपालांची,NOUN
मंत्रालय,NOUN
मंत्रालयात,NOUN
कार्यालये,NOUN
न्यायालय,NOUN
पावसाळी,NOUN
हिवाळी,NOUN
सदने,PP
bicamel,NOUN
सभेत,NOUN
प्रत्यक्षपणे,NOUN
अप्रत्यक्षरीत्या,NOUN
निवडलेले,VERB
६७,NUM
राज्यसभेत,NOUN
१९,NUM
४८,NUM
मुख्यत,NOUN
कॉॅंग्रेस,NOUN
पक्षाकडे,PP
वसंतदादा,NOUN
नेत्यांनी,NOUN
मुख्यमंत्रीपद,NOUN
भूषविलेले,VERB
१९९५,NUM
भाजपा,NOUN
फुटीनंतर,NOUN
१९९९,NUM
१५,NUM
आघाडीची,NOUN
२०१४,NUM
निवडणुकांनंतर,NOUN
२०१९,NUM
महाविकास,NOUN
जिल्हे,NOUN
३६,NUM
जिल्ह्यांत,NOUN
विभागले,VERB
जिल्ह्यांचे,NOUN
६,NUM
समूह,NOUN
महसुली,VERB
नाशिक,NOUN
औरंगाबाद,NOUN
राजस्व,NOUN
मतांनुसार,NOUN
बेरार,NOUN
ठाणे,NOUN
जिल्ह्याचे,NOUN
पालघर,NOUN
जिल्ह्याची,NOUN
जिल्ह्यांची,NOUN
वाढून,NOUN
तक्त्यात,NOUN
सांख्यिकी,NOUN
रु,PART
सन,PART
१९७०नंतरच्या,PP
धोरणांमुळे,NOUN
अग्रगण्य,NOUN
प्रगतिशील,NOUN
नोकरशाहीतही,NOUN
शहरीकरण,NOUN
उत्पन्नापैकी,NOUN
१३,NUM
उद्योगात,NOUN
४६,NUM
उद्योगातून,NOUN
उद्योगधंदे,NOUN
उत्पादने,PP
यंत्रे,NOUN
कापड,NOUN
पेट्रोलियम,NOUN
उद्योग,NOUN
वाईन,NOUN
द्राक्षापासून,NOUN
मद्य,NOUN
औषधे,NOUN
यांत्रिक,NOUN
पोलाद,NOUN
प्लास्टिक,NOUN
वायर्स,NOUN
पिके,NOUN
आंबा,NOUN
द्राक्षे,NOUN
केळी,NOUN
संत्री,NOUN
तांदूळ,NOUN
बाजरी,NOUN
कडधान्ये,NOUN
नगदी,NOUN
शेंगदाणे,NOUN
कापूस,NOUN
ऊस,PART
हळकुंड,NOUN
तंबाखू,NOUN
माहाराष्ट्रातील,NOUN
सिंचनाखालील,NOUN
३३,NUM
५००,NUM
किमी२,NOUN
संस्थांची,NOUN
दूरचित्रवाणी,NOUN
कार्यक्रमांचे,NOUN
क्रमांकाचे,NOUN
आशियातील,NOUN
सॉफ्टवेर,NOUN
पार्क्स,NOUN
कोळसानिर्मित,NOUN
अणुनिर्मित,NOUN
जट्रोफा,NOUN
महाराष्ट्राने,PP
४१,NUM
S,PART
P,PART
रहिवाशांना,NOUN
संबोधतात,VERB
२०११,NUM
जनगणनेनुसार,NOUN
२३,NUM
७२,NUM
९७२,NUM
लोकसंख्येनुसार,NOUN
६२,NUM
४८१,NUM
६८१,NUM
राज्यापेक्षा,NOUN
लोकसंख्येची,NOUN
टक्केवारी,NOUN
४२,NUM
लिंग,NOUN
गुणोत्तर,NOUN
sex,NOUN
ratio,NOUN
०००,NUM
पुरुषांमागे,NOUN
९४६,NUM
साक्षरता,NOUN
वाढीचा,NOUN
१९९१,NUM
२००१ला,PP
२२,NUM
बोलली,VERB
वायव्य,NOUN
अहिराणी,NOUN
बोलीभाषा,NOUN
कोकणात,NOUN
कोळी,NOUN
कोंकणी,NOUN
मालवणी,NOUN
विदर्भात,NOUN
झाडीबोली,VERB
महाराष्ट्रामधील,NOUN
बौद्ध,NOUN
१२,NUM
ख्रिश्चन,NOUN
धर्मीय,NOUN
प्रमाणार,NOUN
शीख,NOUN
ज्यू,NOUN
पारशी,NOUN
घनता,NOUN
३६५,NUM
२००१,NUM
३१५,NUM
मंदिरे,NOUN
शतके,NOUN
जुनी,NOUN
मंदिरांच्या,PP
शिल्पशैलीत,NOUN
मिलाप,NOUN
मंदिरांवर,PP
संस्कृतींचा,NOUN
ठसा,NOUN
औरंगाबादजवळील,NOUN
अजिंठा,NOUN
वेरुळची,NOUN
लेणी,NOUN
जगप्रसिद्ध,NOUN
शिल्पशैलीची,NOUN
येथीलच,NOUN
बीबी,NOUN
मकबरा,NOUN
पहायला,PP
दुर्ग,NOUN
किल्ले,VERB
रायगड,NOUN
सिंधुदुर्ग,NOUN
उदाहरणे,NOUN
लोकसंगीत,NOUN
लावणी,NOUN
भारुड,NOUN
पोवाडा,NOUN
भावार्थदीपिका,NOUN
ज्ञानेश्वरी,NOUN
रचयिते,NOUN
व्यंकटेश,NOUN
माडगूळकर,NOUN
दूरचित्रवाणीचे,NOUN
कामे,NOUN
व्यक्ति,NOUN
सराफ,NOUN
लक्ष्मीकांत,NOUN
बेर्डे,NOUN
पिळगांवकर,NOUN
कोठारे,NOUN
व्ही,NOUN
नाटकांचा,NOUN
कोल्हटकर,NOUN
खाडिलकर,NOUN
देवल,NOUN
गडकरी,NOUN
किर्लोस्कर,NOUN
लेखकांनी,NOUN
नाटके,NOUN
नाट्यसंगीताचा,NOUN
बालगंधर्व,NOUN
केशवराव,NOUN
भाऊराव,NOUN
दीनानाथ,NOUN
गायक,NOUN
कलावंतानी,NOUN
रंगभूमीची,NOUN
वाहिन्या,NOUN
पुढीलप्रमाणे,NOUN
दूरदर्शन,NOUN
कलर,NOUN
झी,PART
